Country code,Product name,Product code 1,Product code 2,Unit
CY,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
CY,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
CY,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
CY,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
CY,Other transport equipment (35),p35,C_OTRE,Meuro
CY,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
CY,Secondary raw materials,p37,C_RYMS,Meuro
CY,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
CY,Electricity by coal,p40.11.a,C_POWC,TJ
CY,Electricity by gas,p40.11.b,C_POWG,TJ
CY,Electricity by nuclear,p40.11.c,C_POWN,TJ
CY,Electricity by hydro,p40.11.d,C_POWH,TJ
CY,Electricity by wind,p40.11.e,C_POWW,TJ
CY,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
CY,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
CY,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
CY,Electricity by solar thermal,p40.11.i,C_POWE,TJ
CY,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
CY,Electricity by Geothermal,p40.11.k,C_POWM,TJ
CY,Electricity nec,p40.11.l,C_POWZ,TJ
CY,Transmission services of electricity,p40.12,C_POWT,Meuro
CY,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
CY,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
CY,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
CY,Steam and hot water supply services,p40.3,C_HWAT,TJ
CY,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
CY,Construction work (45),p45,C_CONS,Meuro
CY,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
CY,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
CY,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
CY,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
CY,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
CY,Hotel and restaurant services (55),p55,C_HORE,Meuro
CY,Railway transportation services,p60.1,C_TRAI,Meuro
CY,Other land transportation services,p60.2,C_TLND,Meuro
CY,Transportation services via pipelines,p60.3,C_TPIP,Meuro
CY,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
CY,Inland water transportation services,p61.2,C_TWAI,Meuro
CY,Air transport services (62),p62,C_TAIR,Meuro
CY,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
CY,Post and telecommunication services (64),p64,C_PTEL,Meuro
CY,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
CY,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
CY,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
CY,Real estate services (70),p70,C_REAL,Meuro
CY,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
CY,Computer and related services (72),p72,C_COMP,Meuro
CY,Research and development services (73),p73,C_RESD,Meuro
CY,Other business services (74),p74,C_OBUS,Meuro
CY,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
CY,Education services (80),p80,C_EDUC,Meuro
CY,Health and social work services (85),p85,C_HEAL,Meuro
CY,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
CY,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
CY,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
CY,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
CY,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
CY,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
CY,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
CY,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
CY,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
CY,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
CY,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
CY,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
CY,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
CY,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
CY,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
CY,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
CY,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
CY,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
CY,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
CY,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
CY,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
CY,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
CY,Other services (93),p93,C_OSER,Meuro
CY,Private households with employed persons (95),p95,C_PRHH,Meuro
CY,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
CZ,Paddy rice,p01.a,C_PARI,tonnes
CZ,Wheat,p01.b,C_WHEA,tonnes
CZ,Cereal grains nec,p01.c,C_OCER,tonnes
CZ,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
CZ,Oil seeds,p01.e,C_OILS,tonnes
CZ,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
CZ,Plant-based fibers,p01.g,C_FIBR,tonnes
CZ,Crops nec,p01.h,C_OTCR,tonnes
CZ,Cattle,p01.i,C_CATL,tonnes
CZ,Pigs,p01.j,C_PIGS,tonnes
CZ,Poultry,p01.k,C_PLTR,tonnes
CZ,Meat animals nec,p01.l,C_OMEA,tonnes
CZ,Animal products nec,p01.m,C_OANP,tonnes
CZ,Raw milk,p01.n,C_MILK,tonnes
CZ,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
CZ,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
CZ,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
CZ,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
CZ,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
CZ,"Coal, lignite and peat",p10,C_CLPT,tonnes
CZ,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
CZ,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
CZ,Other Hydrocarbons,p11.c,C_OGPL,tonnes
CZ,Uranium and thorium ores (12),p12,C_ORAN,tonnes
CZ,Iron ores,p13.1,C_IRON,tonnes
CZ,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
CZ,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
CZ,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
CZ,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
CZ,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
CZ,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
CZ,Stone,p14.1,C_STON,tonnes
CZ,Sand and clay,p14.2,C_SDCL,tonnes
CZ,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
CZ,Products of meat cattle,p15.a,C_PCAT,tonnes
CZ,Products of meat pigs,p15.b,C_PPIG,tonnes
CZ,Products of meat poultry,p15.c,C_PPLT,tonnes
CZ,Meat products nec,p15.d,C_POME,tonnes
CZ,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
CZ,Dairy products,p15.f,C_DAIR,tonnes
CZ,Processed rice,p15.g,C_RICE,tonnes
CZ,Sugar,p15.h,C_SUGR,tonnes
CZ,Food products nec,p15.i,C_OFOD,tonnes
CZ,Beverages,p15.j,C_BEVR,tonnes
CZ,Fish products,p15.k,C_FSHP,tonnes
CZ,Tobacco products (16),p16,C_TOBC,tonnes
CZ,Textiles (17),p17,C_TEXT,tonnes
CZ,Wearing apparel; furs (18),p18,C_GARM,tonnes
CZ,Leather and leather products (19),p19,C_LETH,tonnes
CZ,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
CZ,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
CZ,Pulp,p21.1,C_PULP,tonnes
CZ,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
CZ,Paper and paper products,p21.2,C_PAPE,tonnes
CZ,Printed matter and recorded media (22),p22,C_MDIA,tonnes
CZ,Coke oven products,p23.1,C_COPR,tonnes
CZ, Refined Petroleum,p23.2,C_REFP,tonnes
CZ,Nuclear fuel,p23.3,C_NUCF,TJ
CZ,"Plastics, basic",p24.a,C_PLAS,tonnes
CZ,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
CZ,N-fertiliser,p24.b,C_NFER,tonnes
CZ,P- and other fertiliser,p24.c,C_PFER,tonnes
CZ,Chemicals nec; additives and biofuels,p24.4,C_CHBI,tonnes
CZ,Rubber and plastic products (25),p25,C_RUBP,tonnes
CZ,Glass and glass products,p26.a,C_GLAS,tonnes
CZ,"Secondary glass for treatment, Re-processing of secondary glass into new glass",p26.w.1,C_GLAW,tonnes
CZ,Ceramic goods,p26.b,C_CRMC,tonnes
CZ,"Bricks, tiles and construction products, in baked clay",p26.c,C_BRIK,tonnes
CZ,"Cement, lime and plaster",p26.d,C_CMNT,tonnes
CZ,"Ash for treatment, Re-processing of ash into clinker",p26.d.w,C_ASHW,tonnes
CZ,Other non-metallic mineral products,p26.e,C_ONMM,tonnes
CZ,Basic iron and steel and of ferro-alloys and first products thereof,p27.a,C_STEL,tonnes
CZ,"Secondary steel for treatment, Re-processing of secondary steel into new steel",p27.a.w,C_STEW,tonnes
CZ,Precious metals,p27.41,C_PREM,tonnes
CZ,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",p27.41.w,C_PREW,tonnes
CZ,Aluminium and aluminium products,p27.42,C_ALUM,tonnes
CZ,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",p27.42.w,C_ALUW,tonnes
CZ,"Lead, zinc and tin and products thereof",p27.43,C_LZTP,tonnes
CZ,"Secondary lead for treatment, Re-processing of secondary lead into new lead",p27.43.w,C_LZTW,tonnes
CZ,Copper products,p27.44,C_COPP,tonnes
CZ,"Secondary copper for treatment, Re-processing of secondary copper into new copper",p27.44.w,C_COPW,tonnes
CZ,Other non-ferrous metal products,p27.45,C_ONFM,tonnes
CZ,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",p27.45.w,C_ONFW,tonnes
CZ,Foundry work services,p27.5,C_METC,tonnes
CZ,"Fabricated metal products, except machinery and equipment (28)",p28,C_FABM,tonnes
CZ,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes
CZ,Office machinery and computers (30),p30,C_OFMA,tonnes
CZ,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes
CZ,"Radio, television and communication equipment and apparatus (32)",p32,C_RATV,tonnes
CZ,"Medical, precision and optical instruments, watches and clocks (33)",p33,C_MEIN,tonnes
CZ,"Motor vehicles, trailers and semi-trailers (34)",p34,C_MOTO,Meuro
CZ,Other transport equipment (35),p35,C_OTRE,Meuro
CZ,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes
CZ,Secondary raw materials,p37,C_RYMS,Meuro
CZ,"Bottles for treatment, Recycling of bottles by direct reuse",p37.w.1,C_BOTW,tonnes
CZ,Electricity by coal,p40.11.a,C_POWC,TJ
CZ,Electricity by gas,p40.11.b,C_POWG,TJ
CZ,Electricity by nuclear,p40.11.c,C_POWN,TJ
CZ,Electricity by hydro,p40.11.d,C_POWH,TJ
CZ,Electricity by wind,p40.11.e,C_POWW,TJ
CZ,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ
CZ,Electricity by biomass and waste,p40.11.g,C_POWB,TJ
CZ,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ
CZ,Electricity by solar thermal,p40.11.i,C_POWE,TJ
CZ,"Electricity by tide, wave, ocean",p40.11.j,C_POWO,TJ
CZ,Electricity by Geothermal,p40.11.k,C_POWM,TJ
CZ,Electricity nec,p40.11.l,C_POWZ,TJ
CZ,Transmission services of electricity,p40.12,C_POWT,Meuro
CZ,Distribution and trade services of electricity,p40.13,C_POWD,Meuro
CZ,Biogas an other gases nec.,p40.2.1,C_BGAS,tonnes
CZ,Distribution services of gaseous fuels through mains,p40.2.2,C_GASD,Meuro
CZ,Steam and hot water supply services,p40.3,C_HWAT,TJ
CZ,"Collected and purified water, distribution services of water (41)",p41,C_WATR,Meuro
CZ,Construction work (45),p45,C_CONS,Meuro
CZ,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",p45.w,C_CONW,tonnes
CZ,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",p50.a,C_TDMO,Meuro
CZ,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro
CZ,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",p51,C_TDWH,Meuro
CZ,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",p52,C_TDRT,Meuro
CZ,Hotel and restaurant services (55),p55,C_HORE,Meuro
CZ,Railway transportation services,p60.1,C_TRAI,Meuro
CZ,Other land transportation services,p60.2,C_TLND,Meuro
CZ,Transportation services via pipelines,p60.3,C_TPIP,Meuro
CZ,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro
CZ,Inland water transportation services,p61.2,C_TWAI,Meuro
CZ,Air transport services (62),p62,C_TAIR,Meuro
CZ,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro
CZ,Post and telecommunication services (64),p64,C_PTEL,Meuro
CZ,"Financial intermediation services, except insurance and pension funding services (65)",p65,C_FINT,Meuro
CZ,"Insurance and pension funding services, except compulsory social security services (66)",p66,C_FINS,Meuro
CZ,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro
CZ,Real estate services (70),p70,C_REAL,Meuro
CZ,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro
CZ,Computer and related services (72),p72,C_COMP,Meuro
CZ,Research and development services (73),p73,C_RESD,Meuro
CZ,Other business services (74),p74,C_OBUS,Meuro
CZ,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro
CZ,Education services (80),p80,C_EDUC,Meuro
CZ,Health and social work services (85),p85,C_HEAL,Meuro
CZ,Food waste for treatment: incineration,p90.1.a,C_INCF,tonnes
CZ,Paper waste for treatment: incineration,p90.1.b,C_INCP,tonnes
CZ,Plastic waste for treatment: incineration,p90.1.c,C_INCL,tonnes
CZ,Intert/metal waste for treatment: incineration,p90.1.d,C_INCM,tonnes
CZ,Textiles waste for treatment: incineration,p90.1.e,C_INCT,tonnes
CZ,Wood waste for treatment: incineration,p90.1.f,C_INCW,tonnes
CZ,Oil/hazardous waste for treatment: incineration,p90.1.g,C_INCO,tonnes
CZ,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes
CZ,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes
CZ,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes
CZ,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes
CZ,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes
CZ,Food waste for treatment: waste water treatment,p90.4.a,C_WASF,tonnes
CZ,Other waste for treatment: waste water treatment,p90.4.b,C_WASO,tonnes
CZ,Food waste for treatment: landfill,p90.5.a,C_LANF,tonnes
CZ,Paper for treatment: landfill,p90.5.b,C_LANP,tonnes
CZ,Plastic waste for treatment: landfill,p90.5.c,C_LANL,tonnes
CZ,Inert/metal/hazardous waste for treatment: landfill,p90.5.d,C_LANI,tonnes
CZ,Textiles waste for treatment: landfill,p90.5.e,C_LANT,tonnes
CZ,Wood waste for treatment: landfill,p90.5.f,C_LANW,tonnes
CZ,Membership organisation services n.e.c. (91),p91,C_ORGA,Meuro
CZ,"Recreational, cultural and sporting services (92)",p92,C_RECR,Meuro
CZ,Other services (93),p93,C_OSER,Meuro
CZ,Private households with employed persons (95),p95,C_PRHH,Meuro
CZ,Extra-territorial organizations and bodies,p99,C_EXTO,Meuro
DK,Paddy rice,p01.a,C_PARI,tonnes
DK,Wheat,p01.b,C_WHEA,tonnes
DK,Cereal grains nec,p01.c,C_OCER,tonnes
DK,"Vegetables, fruit, nuts",p01.d,C_FVEG,tonnes
DK,Oil seeds,p01.e,C_OILS,tonnes
DK,"Sugar cane, sugar beet",p01.f,C_SUGB,tonnes
DK,Plant-based fibers,p01.g,C_FIBR,tonnes
DK,Crops nec,p01.h,C_OTCR,tonnes
DK,Cattle,p01.i,C_CATL,tonnes
DK,Pigs,p01.j,C_PIGS,tonnes
DK,Poultry,p01.k,C_PLTR,tonnes
DK,Meat animals nec,p01.l,C_OMEA,tonnes
DK,Animal products nec,p01.m,C_OANP,tonnes
DK,Raw milk,p01.n,C_MILK,tonnes
DK,"Wool, silk-worm cocoons",p01.o,C_WOOL,tonnes
DK,Manure (conventional treatment),p01.w.1,C_MANC,tonnes
DK,Manure (biogas treatment),p01.w.2,C_MANB,tonnes
DK,"Products of forestry, logging and related services (02)",p02,C_FORE,tonnes
DK,Fish and other fishing products; services incidental of fishing (05),p05,C_FISH,tonnes
DK,"Coal, lignite and peat",p10,C_CLPT,tonnes
DK,"Crude petroleum and services related to crude oil extraction, excluding surveying",p11.a,C_COIL,tonnes
DK,"Natural gas and services related to natural gas extraction, excluding surveying; inclulding liquid gas",p11.2,C_GASS,tonnes
DK,Other Hydrocarbons,p11.c,C_OGPL,tonnes
DK,Uranium and thorium ores (12),p12,C_ORAN,tonnes
DK,Iron ores,p13.1,C_IRON,tonnes
DK,Copper ores and concentrates,p13.20.11,C_COPO,tonnes
DK,Nickel ores and concentrates,p13.20.12,C_NIKO,tonnes
DK,Aluminium ores and concentrates,p13.20.13,C_ALUO,tonnes
DK,Precious metal ores and concentrates,p13.20.14,C_PREO,tonnes
DK,"Lead, zinc and tin ores and concentrates",p13.20.15,C_LZTO,tonnes
DK,Other non-ferrous metal ores and concentrates,p13.20.16,C_ONFO,tonnes
DK,Stone,p14.1,C_STON,tonnes
DK,Sand and clay,p14.2,C_SDCL,tonnes
DK,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",p14.3,C_CHMF,tonnes
DK,Products of meat cattle,p15.a,C_PCAT,tonnes
DK,Products of meat pigs,p15.b,C_PPIG,tonnes
DK,Products of meat poultry,p15.c,C_PPLT,tonnes
DK,Meat products nec,p15.d,C_POME,tonnes
DK,products of Vegetable oils and fats,p15.e,C_VOIL,tonnes
DK,Dairy products,p15.f,C_DAIR,tonnes
DK,Processed rice,p15.g,C_RICE,tonnes
DK,Sugar,p15.h,C_SUGR,tonnes
DK,Food products nec,p15.i,C_OFOD,tonnes
DK,Beverages,p15.j,C_BEVR,tonnes
DK,Fish products,p15.k,C_FSHP,tonnes
DK,Tobacco products (16),p16,C_TOBC,tonnes
DK,Textiles (17),p17,C_TEXT,tonnes
DK,Wearing apparel; furs (18),p18,C_GARM,tonnes
DK,Leather and leather products (19),p19,C_LETH,tonnes
DK,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),p20,C_WOOD,tonnes
DK,"Wood material for treatment, Re-processing of secondary wood material into new wood material",p20.w,C_WOOW,tonnes
DK,Pulp,p21.1,C_PULP,tonnes
DK,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",p21.w.1,C_PAPR,tonnes
DK,Paper and paper products,p21.2,C_PAPE,tonnes
DK,Printed matter and recorded media (22),p22,C_MDIA,tonnes
DK,Coke oven products,p23.1,C_COPR,tonnes
DK, Refined Petroleum,p23.2,C_REFP,tonnes
DK,Nuclear fuel,p23.3,C_NUCF,TJ
DK,"Plastics, basic",p24.a,C_PLAS,tonnes
DK,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",p24.a.w,C_PLAW,tonnes
DK,N-fertiliser,p24.b,C_NFER,tonnes
